,id,text,number,abbr,semantic_category_id,created_at,updated_at,created_by,updated_by
224,1323,to Urinate; Urine,4.65,BP_UU,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
225,1324,"to Void Excrement; Dung, Excrement",4.66,BP_ED,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
226,1325,to have Sexual Intercourse,4.67,BP_SI,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
227,1326,to Beget (of Father),4.71,BP_BP,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
228,1327,to Bear (of Mother),4.72,BP_BM,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
229,1328,Pregnant,4.73,BP_PR,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
230,1329,to Conceive,4.732,BP_CC,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
231,1330,to Live; Living; Life,4.74,BP_LL,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
232,1331,to Die; Dead; Death,4.75,BP_DD,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
233,1332,to Kill,4.76,BP_KI,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
234,1333,"Corpse, Body",4.77,BP_CS,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
235,1334,to Bury the Dead,4.78,BP_BD,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
236,1335,"Grave, Tomb",4.79,BP_GR,26,2015-04-16 07:58:54,2015-04-16 07:58:54,loader,loader
237,1336,"Strong, Mighty, Powerful",4.81,BP_SM,26,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
238,1337,"Weak, Infirm",4.82,BP_WE,26,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
239,1338,Well; Health,4.83,BP_WH,26,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
240,1339,Sick; Sickness,4.84,BP_SS,26,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
241,1340,to Eat,5.11,FD_EA,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
242,1341,Food,5.12,FD_FD,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
243,1342,to Drink,5.13,FD_DR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
244,1343,Hunger (n),5.14,FD_HU,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
245,1344,Thirst (n),5.15,FD_TH,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
246,1345,"to Suck, Suckle",5.16,FD_SU,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
247,1346,"to Mix, Blend",5.17,FD_MX,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
248,1347,to Cook,5.21,FD_CO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
249,1348,to Boil (trans,5.22,FD_BO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
250,1349,"to Roast, Fry",5.23,FD_RF,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
251,1350,to Bake,5.24,FD_BA,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
252,1351,Oven,5.25,FD_OV,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
253,1352,Pot,5.26,FD_PO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
254,1353,Kettle,5.27,FD_KE,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
255,1354,Pan,5.28,FD_PA,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
256,1355,Dish,5.31,FD_DI,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
257,1356,Plate,5.32,FD_PL,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
258,1357,Bowl,5.33,FD_BW,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
259,1358,"Jug, Pitcher",5.34,FD_PJ,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
260,1359,Cup,5.35,FD_CU,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
261,1360,Saucer,5.36,FD_SA,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
262,1361,Spoon,5.37,FD_SP,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
263,1362,Knife,5.38,FD_KN,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
264,1363,Fork,5.39,FD_FO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
265,1364,a Meal,5.41,FD_AM,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
266,1365,Breakfast,5.42,FD_BR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
267,1366,Lunch,5.43,FD_LU,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
268,1367,Dinner,5.44,FD_DN,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
269,1368,Supper,5.45,FD_SR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
270,1369,Bread,5.51,FD_BD,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
271,1370,Cake,5.52,FD_CA,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
272,1371,Dough,5.53,FD_DO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
273,1372,to Knead,5.54,FD_KD,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
274,1373,"Meal, Flour",5.55,FD_MF,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
275,1374,to Grind,5.56,FD_GR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
276,1375,Mill,5.57,FD_ML,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
277,1376,Meat,5.61,FD_ME,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
278,1377,Butcher (n),5.612,FD_BU,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
279,1378,Beef,5.62,FD_BE,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
280,1379,Sausage,5.63,FD_SG,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
281,1380,"Soup, Broth",5.64,FD_SB,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
282,1381,Vegetables,5.65,FD_VE,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
283,1382,Bean,5.66,FD_BN,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
284,1383,Pea,5.67,FD_PE,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
285,1384,Onion,5.68,FD_ON,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
286,1385,Cabbage,5.69,FD_CB,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
287,1386,Potato,5.70,FD_PT,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
288,1387,Fruit,5.71,FD_FR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
289,1388,Apple,5.72,FD_AP,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
290,1389,Pear,5.73,FD_PR,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
291,1390,Peach,5.74,FD_PC,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
292,1391,Fig,5.75,FD_FI,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
293,1392,Grape,5.76,FD_GP,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
294,1393,Nut,5.77,FD_NT,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
295,1394,Olive,5.78,FD_OL,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
296,1395,Oil,5.79,FD_OI,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
297,1396,Berry,5.80,FD_BY,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
298,1397,Salt,5.81,FD_SL,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
299,1398,Pepper,5.82,FD_PP,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
300,1399,Vinegar,5.83,FD_VI,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
301,1400,Honey,5.84,FD_HO,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
302,1401,Sugar,5.85,FD_SS,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
303,1402,Milk,5.86,FD_MS,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
304,1403,to Milk,5.87,FD_MV,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
305,1404,Cheese,5.88,FD_CH,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
306,1405,Butter,5.89,FD_BT,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
307,1406,Mead,5.91,FD_MD,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
308,1407,Wine,5.92,FD_WI,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
309,1408,Beer,5.93,FD_BB,27,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
310,1409,"to Clothe, Dress",6.11,CA_CD,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
311,1410,"Clothes, Clothing",6.12,CA_CC,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
312,1411,"Tailor, Seamstress",6.13,CA_TA,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
313,1412,Cloth,6.21,CA_CL,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
314,1413,Wool,6.22,CA_WO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
315,1414,"Flax, Linen",6.23,CA_FL,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
316,1415,Cotton,6.24,CA_CO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
317,1416,Silk,6.25,CA_SI,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
318,1417,Lace,6.26,CA_LA,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
319,1418,Felt,6.27,CA_FE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
320,1419,Fur,6.28,CA_FU,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
321,1420,Leather,6.29,CA_LE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
322,1421,to Spin,6.31,CA_SN,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
323,1422,Spindle,6.32,CA_SP,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
324,1423,to Weave,6.33,CA_WE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
325,1424,Loom,6.34,CA_LO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
326,1425,to Sew,6.35,CA_SE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
327,1426,Needle,6.36,CA_NE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
328,1427,Awl,6.37,CA_AW,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
329,1428,Thread,6.38,CA_TH,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
330,1429,to Dye,6.39,CA_DY,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
331,1430,Cloak,6.41,CA_CK,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
332,1431,Overcoat,6.412,CA_OV,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
333,1432,Woman's Dress,6.42,CA_WD,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
334,1433,Coat,6.43,CA_CT,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
335,1434,Shirt,6.44,CA_SH,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
336,1435,Collar,6.45,CA_CR,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
337,1436,Skirt,6.46,CA_SK,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
338,1437,Apron,6.47,CA_AP,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
339,1438,Trousers,6.48,CA_TR,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
340,1439,"Sock, Stocking",6.49,CA_SS,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
341,1440,Shoe,6.51,CA_SO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
342,1441,Boot,6.52,CA_BO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
343,1442,Slipper,6.53,CA_SL,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
344,1443,"Cobbler, Shoemaker",6.54,CA_SC,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
345,1444,"Hat, Cap",6.55,CA_HC,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
346,1445,"Belt, Girdle",6.57,CA_BG,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
347,1446,Glove,6.58,CA_GL,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
348,1447,Veil,6.59,CA_VE,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
349,1448,Pocket,6.61,CA_PO,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
350,1449,Button,6.62,CA_BU,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
351,1450,"Pin, Brooch",6.63,CA_PI,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
352,1451,Adornment (personal),6.71,CA_AD,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
353,1452,"Gem, Jewel",6.72,CA_JW,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
354,1453,Finger Ring,6.73,CA_FR,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
355,1454,"Armband, Bracelet",6.74,CA_BR,28,2015-04-16 07:58:55,2015-04-16 07:58:55,loader,loader
356,1455,Necklace,6.75,CA_NC,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
357,1456,Handkerchief,6.81,CA_HF,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
358,1457,Towel,6.82,CA_TW,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
359,1458,Napkin,6.83,CA_NA,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
360,1459,Comb,6.91,CA_CB,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
361,1460,Brush,6.92,CA_BH,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
362,1461,Razor,6.93,CA_RA,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
363,1462,Ointment,6.94,CA_OI,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
364,1463,Soap,6.95,CA_SA,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
365,1464,Mirror,6.96,CA_MR,28,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
366,1465,"to Live, Dwell",7.11,DF_DW,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
367,1466,House,7.12,DF_HS,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
368,1467,Home,7.122,DF_HO,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
369,1468,Hut,7.13,DF_HU,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
370,1469,Tent,7.14,DF_TE,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
371,1470,"Yard, Court",7.15,DF_YR,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
372,1471,Room,7.21,DF_RO,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
373,1472,"Door, Gate",7.22,DF_DG,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
374,1473,Lock (n),7.23,DF_LO,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
375,1474,Key,7.24,DF_KY,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
376,1475,Window,7.25,DF_WN,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
377,1476,Floor,7.26,DF_FL,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
378,1477,Wall,7.27,DF_WL,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
379,1478,Roof,7.28,DF_RF,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
380,1479,"Hearth, Fireplace",7.31,DF_FP,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
381,1480,Stove,7.32,DF_ST,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
382,1481,Chimney,7.33,DF_CH,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
383,1482,Furniture,7.41,DF_FR,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
384,1483,Bed,7.42,DF_BD,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
385,1484,Chair,7.43,DF_CR,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
386,1485,Table,7.44,DF_TB,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
387,1486,Lamp,7.45,DF_LP,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
388,1487,Candle,7.46,DF_CL,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
389,1488,Glass,7.74,PA_GL,29,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
390,1489,Farmer,8.11,AV_FA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
391,1490,Field for Cultivation,8.12,AV_FC,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
392,1491,"Garden, Orchard",8.13,AV_GA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
393,1492,Barn,8.14,AV_BA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
394,1493,"to Tilt, Cultivate",8.15,AV_CT,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
395,1494,to Plow; Plow,8.21,AV_PL,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
396,1495,Furrow (n),8.212,AV_FU,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
397,1496,"to Dig, Delve",8.22,AV_DI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
398,1497,Spade (n),8.23,AV_SP,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
399,1498,Shovel (n),8.24,AV_SH,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
400,1499,Hoe (n),8.25,AV_HO,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
401,1500,Fork (tool),8.26,AV_FO,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
402,1501,Rake (n),8.27,AV_RA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
403,1502,Harrow (n),8.28,AV_HA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
404,1503,to Sow; Seed,8.31,AV_SS,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
405,1504,"to Mow, Reap",8.32,AV_MR,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
406,1505,"Scythe, Sickle",8.33,AV_SI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
407,1506,to Thresh,8.34,AV_TH,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
408,1507,Threshing-Floor,8.35,AV_TF,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
409,1508,"Crop, Harvest",8.41,AV_CH,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
410,1509,"Grain (generic, British Corn)",8.42,AV_GG,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
411,1510,Wheat,8.43,AV_WH,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
412,1511,Barley,8.44,AV_BR,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
413,1512,Rye,8.45,AV_RY,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
414,1513,Oats,8.46,AV_OA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
415,1514,"Maize, Corn",8.47,AV_MA,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
416,1515,Rice,8.48,AV_RI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
417,1516,Grass,8.51,AV_GR,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
418,1517,Hay,8.52,AV_HY,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
419,1518,"Plant, Herb",8.53,AV_PN,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
420,1519,Root,8.54,AV_RO,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
421,1520,Branch,8.55,AV_BN,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
422,1521,Leaf,8.56,AV_LE,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
423,1522,Flower,8.57,AV_FL,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
424,1523,Rose,8.58,AV_RS,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
425,1524,Tree (generic),8.60,AV_TR,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
426,1525,Oak,8.61,AV_OK,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
427,1526,Beech,8.62,AV_BE,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
428,1527,Birch,8.63,AV_BI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
429,1528,Pine,8.64,AV_PI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
430,1529,Fir,8.65,AV_FI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
431,1530,Acorn,8.66,AV_AC,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
432,1531,Vine,8.67,AV_VI,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
433,1532,Tobacco,8.68,AV_TO,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
434,1533,Smoke (Tobacco),8.69,AV_ST,30,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
435,1534,"to Do, Make",9.11,PA_MA,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
436,1535,"Work, Labor",9.12,PA_WS,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
437,1536,"to Work, Toil",9.13,PA_WV,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
438,1537,to Bend,9.14,PA_BN,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
439,1538,to Fold,9.15,PA_FO,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
440,1539,to Bind,9.16,PA_BI,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
441,1540,Bond (n),9.17,PA_BO,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
442,1541,Chain (n),9.18,PA_CH,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
443,1542,"Rope, Cord",9.19,PA_RC,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
444,1543,Knot (n),9.192,PA_KN,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
445,1544,"to Hit, Strike, Beat",9.21,PA_SH,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
446,1545,to Cut,9.22,PA_CU,31,2015-04-16 07:58:56,2015-04-16 07:58:56,loader,loader
